place_id,name,address,primary_type,primary_type_display,all_types,latitude,longitude,business_status,rating,user_rating_count,price_level,accepts_credit_cards,accepts_debit_cards,accepts_cash_only,accepts_nfc,search_location,search_category,search_query,collected_at
ChIJt-4eVzp1H2ARK5lkEJwtUpk,イオン 今市店,日本、〒321-2493 栃木県日光市豊田７９−１,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.730366499999995,139.70373999999998,OPERATIONAL,3.5,1034,,True,True,False,False,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373283
ChIJPd5S17QKH2ARxsrbiN8nPtI,ヤオハン今市店,日本、〒321-1263 栃木県日光市瀬川２１８−１,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.7344562,139.69050529999998,OPERATIONAL,3.6,378,,True,True,False,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373293
ChIJM1NhQxWfH2ARjy38FSUhWPo,リオン・ドール 鬼怒川店,日本、〒321-2522 栃木県日光市鬼怒川温泉大原312番地,grocery_store,スーパーマーケット,grocery_store|atm|finance|food_store|store|food|point_of_interest|establishment,36.8124925,139.7126562,OPERATIONAL,3.5,572,,True,True,False,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373300
ChIJhSWfigoLH2ARVAeqstYGEOg,かましん 日光ランドマーク店,日本、〒321-1261 栃木県日光市今市４１２−１,grocery_store,スーパーマーケット,grocery_store|food_store|store|food|point_of_interest|establishment,36.7227466,139.68753949999999,OPERATIONAL,3.7,274,,True,True,False,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373307
ChIJae2i4iB1H2ARnn-UoPNwQjI,たいらや今市店,日本、〒321-1261 栃木県日光市今市１２２８−１,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.723233,139.708262,OPERATIONAL,3.5,341,,True,True,False,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373314
ChIJRbhfMdJnH2ARX7KLQ6Na0GQ,メガセンタートライアル宇都宮店,日本、〒320-0865 栃木県宇都宮市睦町５−５,discount_store,ディスカウント ストア,discount_store|drugstore|supermarket|liquor_store|pet_care|grocery_store|sporting_goods_store|home_goods_store|food_store|store|food|point_of_interest|health|establishment,36.561723,139.8629058,OPERATIONAL,3.8,3375,,True,,False,False,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373322
ChIJ6xlV0psKH2ARyeXAff9QDxM,だいやの森旬菜館,日本、〒321-1263 栃木県日光市瀬川８４４ 内 日光だいや川公園,grocery_store,スーパーマーケット,grocery_store|food_store|store|food|point_of_interest|establishment,36.7330213,139.6650156,OPERATIONAL,3.9,277,,False,False,True,False,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373329
ChIJTb1xmkB1H2ARQCyDH32vaac,ベイシア今市モール店,日本、〒321-2405 栃木県日光市芹沼字石 神殿 1470-1,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.7396445,139.7083051,OPERATIONAL,3.8,723,,True,True,False,True,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373336
ChIJDTLd8M2oH2ARSTdIPecedDE,中禅寺ストアー みむらや,日本、〒321-1661 栃木県日光市中宮祠２４７８−１８,grocery_store,スーパーマーケット,grocery_store|food_store|store|food|point_of_interest|establishment,36.739724599999995,139.4978245,OPERATIONAL,4.1,213,,,,False,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373343
ChIJlV_xjDJ1H2AROraEoah6kBY,オトナリマート今市店,日本、〒321-1261 栃木県日光市今市１１０９−１,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.7250346,139.6933224,OPERATIONAL,3.5,306,,True,True,False,True,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373350
ChIJD6jxI51zH2ARAgSsQNvFGIo,さがみや 大沢店,日本、〒321-2345 栃木県日光市木和田島３０２５,grocery_store,スーパーマーケット,grocery_store|catering_service|supermarket|food_delivery|deli|food_store|store|food|point_of_interest|service|establishment,36.685285,139.734186,OPERATIONAL,3.7,437,,True,True,False,True,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373357
ChIJhTX8ckefH2ARhls1EXAbSSk,キヌ川スーパー松原店,日本、〒321-2522 栃木県日光市鬼怒川温泉大原１４４０,grocery_store,スーパーマーケット,grocery_store|food_store|store|food|point_of_interest|establishment,36.818854,139.710413,OPERATIONAL,3.8,114,,,,True,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373364
ChIJR4lf00F1H2ARPEtDM9QsSBg,フードマーケットオータニ 今市店,日本、〒321-2405 栃木県日光市芹沼１４６０−３,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.742678,139.71124899999998,OPERATIONAL,3.4,178,,True,True,False,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373371
ChIJ3_Z8dyZ1H2ARPPNThSZThsQ,業務スーパー 今市店,日本、〒321-1261 栃木県日光市今市１０１５−１,discount_supermarket,ディスカウント スーパー,discount_supermarket|supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.723371799999995,139.7032217,OPERATIONAL,3.6,344,,,,True,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373379
ChIJLfeHDt6fH2ARdcuZM8vs1bU,川村スーパー,日本、〒321-2411 栃木県日光市大桑町１３,supermarket,スーパーマーケット,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,36.763056399999996,139.7124792,OPERATIONAL,4.1,11,,,,,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373386
ChIJb8zQzZ2fH2ARujNKRHmz79E,マルイ,日本、〒321-2523 栃木県日光市高徳９５９−２,grocery_store,スーパーマーケット,grocery_store|food_store|store|food|point_of_interest|establishment,36.790453,139.70568799999998,OPERATIONAL,3.9,79,,,,True,,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373393
ChIJXeqWip0LH2ARFUrI3og3VEg,ニコニコ マルシェ,日本、〒321-1261 栃木県日光市今市７３３−１,market,マーケット,market|farmers_market|restaurant|store|food|point_of_interest|establishment,36.7247239,139.6883948,OPERATIONAL,3.8,657,,True,True,,True,Nikko_Town,supermarket,スーパーマーケット,2026-03-16T17:53:36.373400
ChIJUxvh-tilH2ARyEas4G5isR4,日光,日本、〒321-1415 栃木県日光市日光,,,sublocality_level_2|sublocality|political,36.7777136,139.5585535,,,,,,,,,Nikko_Town,drugstore,ドラッグストア,2026-03-16T17:53:36.933978
ChIJ7c1XmtWmH2ARyASbXcdsE9A,Bar de nikko くじら食堂,日本、〒321-1401 栃木県日光市上鉢石町１０４１−１,restaurant,レストラン,restaurant|cafe|japanese_restaurant|food|point_of_interest|establishment,36.752666999999995,139.606407,OPERATIONAL,4.5,320,PRICE_LEVEL_MODERATE,False,,False,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813859
ChIJfy4pqNGmH2ARVY7wbTSSts0,西洋料理 明治の館,日本、〒321-1431 栃木県日光市山内２３３９−１,restaurant,レストラン,restaurant|salad_shop|japanese_restaurant|food|point_of_interest|establishment,36.7567508,139.60298509999998,OPERATIONAL,4.1,2189,PRICE_LEVEL_EXPENSIVE,True,True,False,True,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813906
ChIJfy4pqNGmH2ARgGdZqVC_vXE,カフェレストラン ふじもと,日本、〒321-1431 栃木県日光市山内２３３９−１,restaurant,レストラン,restaurant|european_restaurant|french_restaurant|food|point_of_interest|establishment,36.75680440000001,139.6023315,OPERATIONAL,4.4,202,PRICE_LEVEL_MODERATE,,,,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813916
ChIJ3c1YhDWnH2ARYN9vnn97uIk,シャカンカン・日光,日本、〒321-1434 栃木県日光市本町６−４０,restaurant,レストラン,restaurant|food|point_of_interest|establishment,36.7533953,139.5936424,OPERATIONAL,4.9,131,,True,,False,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813927
ChIJ1Ukk0NOgH2ARfG3V5rYKQ60,日光 レストランえんや,日本、〒321-1405 栃木県日光市石屋町４４３,steak_house,ステーキハウス,steak_house|restaurant|food|point_of_interest|establishment,36.748808,139.61406449999998,OPERATIONAL,4.4,1143,PRICE_LEVEL_MODERATE,True,True,False,False,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813944
ChIJ16p6bvGmH2ARv66bDwNKgqI,日光くじら食堂,日本、〒321-1436 栃木県日光市久次良町２３８−６,restaurant,レストラン,restaurant|japanese_restaurant|food|point_of_interest|establishment,36.752213600000005,139.57563159999998,OPERATIONAL,4.3,359,PRICE_LEVEL_MODERATE,,,False,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813953
ChIJrxL9Ps2nH2ARCSFdh50ZVgM,Grill&Steak 妙月坊,日本、〒321-1431 栃木県日光市山内２３８１,restaurant,レストラン,restaurant|snack_bar|tourist_attraction|steak_house|meal_takeaway|banquet_hall|event_venue|food|point_of_interest|establishment,36.754094099999996,139.6038227,OPERATIONAL,4.7,673,PRICE_LEVEL_EXPENSIVE,,,,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813963
ChIJyWCqxdWmH2ARL4vIKpMQr1E,カフェレストラン 匠,日本、〒321-1401 栃木県日光市上鉢石町１０２４,restaurant,レストラン,restaurant|salad_shop|food|point_of_interest|establishment,36.7530083,139.6051194,OPERATIONAL,3.8,192,,,,,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813972
ChIJNWNemrahH2AREmxmc1Q1MsE,Girouette ジルエット,日本、〒321-1403 栃木県日光市下鉢石町９５６−１,french_restaurant,フランス料理店,french_restaurant|western_restaurant|bistro|restaurant|food|point_of_interest|establishment,36.7502537,139.610209,OPERATIONAL,4.5,134,,True,True,False,False,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813982
ChIJP0mbU7unH2ARVnmXJDNe6o4,ゆばカフェ 葉月,日本、〒321-1432 栃木県日光市安川町５−３０,cafe,カフェ・喫茶,cafe|restaurant|food|point_of_interest|establishment,36.7538558,139.59763429999998,OPERATIONAL,4.5,141,,True,,False,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.813991
ChIJwdJbEAChH2AR0sMZ18JIDCY,レストラン､グローバル・テーブル101,日本、〒321-1404 栃木県日光市御幸町５７１−１,restaurant,レストラン,restaurant|food|point_of_interest|establishment,36.7491207,139.6132523,OPERATIONAL,4.9,50,,,,,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814000
ChIJ08Rd79WmH2ARUc2ko2R710E,みはし,日本、〒321-1401 栃木県日光市上鉢石町１１１５,steak_house,ステーキハウス,steak_house|restaurant|food|point_of_interest|establishment,36.7527134,139.60479519999998,OPERATIONAL,4.4,568,PRICE_LEVEL_EXPENSIVE,True,True,False,True,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814009
ChIJDRXIq9umH2ARSzhAOzp4pGk,日光まるひで食堂本店,日本、〒321-1432 栃木県日光市安川町１０−２４,japanese_restaurant,和食店,japanese_restaurant|ramen_restaurant|vegetarian_restaurant|korean_restaurant|restaurant|food|point_of_interest|establishment,36.7546142,139.5965357,OPERATIONAL,3.9,590,PRICE_LEVEL_MODERATE,False,False,True,False,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814018
ChIJJfozztumH2ARsQvxS7Qi8xA,喫茶ベル,日本、〒321-1432 栃木県日光市安川町６−３９,restaurant,レストラン,restaurant|vegetarian_restaurant|food|point_of_interest|establishment,36.753025099999995,139.596319,OPERATIONAL,4.6,244,,,,True,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814028
ChIJjYbo0tumH2ARrhtlRQ3B7so,中国料理 日光翠園,日本、〒321-1432 栃木県日光市安川町６−４２,chinese_restaurant,中華料理店,chinese_restaurant|dim_sum_restaurant|cantonese_restaurant|restaurant|food|point_of_interest|establishment,36.7531022,139.5966488,OPERATIONAL,4.2,574,PRICE_LEVEL_MODERATE,,True,False,True,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814037
ChIJn2dD2yqnH2ARZsNf3Kj_pGs,さんフィールド,日本、〒321-1403 栃木県日光市下鉢石町８１９,korean_restaurant,韓国料理店,coffee_shop|cafe|food_store|korean_restaurant|restaurant|food|store|point_of_interest|establishment,36.7511772,139.60851820000002,OPERATIONAL,4.4,975,PRICE_LEVEL_MODERATE,False,,True,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814048
ChIJSafpj9WmH2ARUVlaxNmJ8O0,ひっぱり凧,日本、〒321-1401 栃木県日光市上鉢石町１０１１,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7524632,139.6062654,OPERATIONAL,4.5,500,PRICE_LEVEL_INEXPENSIVE,,,,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814057
ChIJX24WudSgH2ARb8goIyieCIA,お食事処 栞,日本、〒321-1403 栃木県日光市下鉢石町９５７−２,japanese_restaurant,和食店,japanese_restaurant|chinese_restaurant|korean_restaurant|restaurant|food|point_of_interest|establishment,36.7502444,139.61039810000003,OPERATIONAL,4.6,493,PRICE_LEVEL_MODERATE,,,False,False,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814065
ChIJc-ADDdGmH2ARGc9CNX-ZZ0c,明治の館 別館 遊晏山房,日本、〒321-1431 栃木県日光市山内２３３９−１,restaurant,レストラン,restaurant|food|point_of_interest|establishment,36.7569446,139.6031095,OPERATIONAL,4.2,70,,,,,,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814072
ChIJn5lCfZChH2ARme2R-VnkEfU,日光けんちん汁 古はし,日本、〒321-1404 栃木県日光市御幸町３−１０,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7488508,139.61188049999998,OPERATIONAL,4.5,490,PRICE_LEVEL_MODERATE,False,False,False,False,Nikko_Town,restaurant,レストラン,2026-03-16T17:53:37.814080
ChIJ-9iMJQCnH2ARno7_1JLpLoE,やまとなでしこ,日本、〒321-1403 栃木県日光市下鉢石町９４７,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7507573,139.609059,OPERATIONAL,4.8,397,,,,False,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539287
ChIJCfwnztGgH2AR-Tll3TH4JvM,ラーメン梵天,日本、〒321-1406 栃木県日光市松原町２６４−１,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.747725599999995,139.6168008,OPERATIONAL,4,1546,PRICE_LEVEL_MODERATE,,True,False,True,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539341
ChIJaQZbS9CgH2AROnTI2du7z-I,加寿屋,日本、〒321-1411 栃木県日光市稲荷町３丁目３２４,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.748816,139.61725629999998,OPERATIONAL,4.7,170,,,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539356
ChIJ707nztGgH2ARs6lo9xZFo0M,餃子のうめちゃん,日本、〒321-1406 栃木県日光市松原町２６４−２,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7479314,139.6167413,OPERATIONAL,4.7,780,PRICE_LEVEL_INEXPENSIVE,,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539371
ChIJSxZiDMKgH2ARgX0wyfI73J8,サッポロラーメンあかしや,日本、〒321-1421 栃木県日光市所野９５４−８,ramen_restaurant,ラーメン屋,ramen_restaurant|dumpling_restaurant|family_restaurant|chinese_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.748841,139.62951999999999,OPERATIONAL,4,294,PRICE_LEVEL_MODERATE,False,False,False,False,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539384
ChIJjSPPmbChH2ARqotTFwxS_NI,お食事処 あずま,日本、〒321-1406 栃木県日光市松原町１０−６ ２Ｆ,japanese_restaurant,和食店,japanese_restaurant|ramen_restaurant|restaurant|food|point_of_interest|establishment,36.7476084,139.6187031,OPERATIONAL,4.3,371,PRICE_LEVEL_MODERATE,True,,False,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539397
ChIJ97QhU8WmH2ARfM7rMDHYU0Y,さんない食堂・喫茶すいらん,日本、〒321-1431 栃木県日光市山内２３０１,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7569667,139.5965913,OPERATIONAL,4.3,138,,,,,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539410
ChIJ-4sYDwB1H2ARD7XUuyZV2tI,拉麺まちや,日本、〒321-2412 栃木県日光市倉ケ崎２１２−１６,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.738752999999996,139.697249,OPERATIONAL,3.8,77,,True,,False,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539423
ChIJ0VOX18-gH2ARhxp6Rq6mFuc,ダイニングカフェ 湯波こまち,日本、〒321-1406 栃木県日光市松原町２５５ ホテルヴィバ日光 1F,restaurant,レストラン,restaurant|food|point_of_interest|establishment,36.7475145,139.6178697,OPERATIONAL,4.5,298,PRICE_LEVEL_MODERATE,,,False,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539435
ChIJVVUJcM6oH2ARmXx2KVW65ps,らーめん屋敷,日本、〒321-1661 栃木県日光市中宮祠,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.739415199999996,139.4993499,OPERATIONAL,4.2,187,,,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539449
ChIJe7M6z9WmH2ARYvgMsCzLYHE,あさやレストハウス,日本、〒321-1401 栃木県日光市上鉢石町１１１１,restaurant,レストラン,restaurant|food|point_of_interest|establishment,36.7533025,139.60532999999998,OPERATIONAL,3.7,467,PRICE_LEVEL_MODERATE,,,False,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539473
ChIJR32s-cCgH2AR1LBNqizi1qM,いろは食堂,日本、〒321-1422 栃木県日光市宝殿２４,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.744194,139.6274047,OPERATIONAL,3.7,83,PRICE_LEVEL_INEXPENSIVE,,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539485
ChIJq_BPIMSgH2ARuA81xG3CLzM,中華料理 成喜,日本、〒321-1412 栃木県日光市東和町２−５,chinese_restaurant,中華料理店,chinese_restaurant|restaurant|food|point_of_interest|establishment,36.7453907,139.62339079999998,OPERATIONAL,4,192,PRICE_LEVEL_MODERATE,False,,,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539497
ChIJ1fPvZAChH2ARr7ycHWD7tt4,中華料理 香楽,日本、〒321-1422 栃木県日光市宝殿３１−２０,chinese_restaurant,中華料理店,chinese_restaurant|restaurant|food|point_of_interest|establishment,36.7438104,139.62497020000004,OPERATIONAL,4.3,95,,False,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539508
ChIJ3RdixNWmH2AROkOq5H6riJY,神橋庵,日本、〒321-1401 栃木県日光市上鉢石町１０２４,restaurant,レストラン,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.752994,139.605215,OPERATIONAL,3.4,197,PRICE_LEVEL_MODERATE,,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539519
ChIJ2ZqfWGp1H2AR_ixJQFTby2o,喜多方ラーメン 達磨,日本、〒321-1272 栃木県日光市今市本町30−１０,ramen_restaurant,ラーメン屋,ramen_restaurant|chinese_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7166961,139.6996931,OPERATIONAL,4.1,350,PRICE_LEVEL_MODERATE,,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539531
ChIJn7pOEM0KH2ARIa6n7M-FUA4,ユタの店,日本、〒321-1266 栃木県日光市中央町10−６,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.722275800000006,139.6894585,OPERATIONAL,4.2,614,PRICE_LEVEL_MODERATE,False,False,True,False,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539542
ChIJKR55lFd0H2ARh33XsubjyrI,どんぐり,日本、〒321-2335 栃木県日光市森友１６２２−６,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7228847,139.7335108,OPERATIONAL,4.1,373,PRICE_LEVEL_MODERATE,False,False,True,False,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539554
ChIJh-zOBcwKH2ARMumVMSw6hYQ,ラーメンパーク ふじや,日本、〒321-1261 栃木県日光市今市６９５,ramen_restaurant,ラーメン屋,ramen_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7258122,139.6867344,OPERATIONAL,4.1,203,PRICE_LEVEL_INEXPENSIVE,False,,True,,Nikko_Town,ramen_restaurant,ラーメン,2026-03-16T17:53:38.539566
ChIJaUVqDgChH2ARCpMSWWtPO0c,厨音 KURINE,日本、〒321-1405 栃木県日光市石屋町４００−１,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7490662,139.6144409,OPERATIONAL,4.5,65,,,False,False,False,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350696
ChIJ6Xk_SAB1H2ARHMQQvV7ddno,御食事 和－のどか－,日本、〒321-1406 栃木県日光市松原町２５７−２,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|yakitori_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.74767,139.6175901,OPERATIONAL,4.9,27,,True,,False,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350734
ChIJbRb21uuhH2AReOLdc_o7DME,居酒屋 くらのね,日本、〒321-1413 栃木県日光市相生町13−４ くらのね店舗,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.745886,139.6204023,OPERATIONAL,5,9,,True,False,False,False,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350747
ChIJvbolfaOnH2ARoDJJIWTnvz8,Nikko Nabeya,日本、〒321-1434 栃木県日光市本町４−１６,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.752927500000006,139.5946499,OPERATIONAL,4.6,187,,True,,False,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350758
ChIJBfVxlNWmH2ARH0QxBSDF4iA,和み茶屋,日本、〒321-1401 栃木県日光市上鉢石町１０１６,japanese_restaurant,和食店,japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7526376,139.6059304,OPERATIONAL,4.3,309,PRICE_LEVEL_MODERATE,,,,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350769
ChIJ3dTMhdWmH2ARk-3jXiYGiZQ,日光湯波巻き 全 - ZEN,日本、〒321-1401 栃木県日光市上鉢石町１００７,korean_restaurant,韓国料理店,japanese_restaurant|food_store|korean_restaurant|restaurant|food|store|point_of_interest|establishment,36.752369,139.606485,OPERATIONAL,4.2,493,PRICE_LEVEL_MODERATE,True,,False,False,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350779
ChIJq6pOcbEAH2AReFPGEKTTmJ8,魚民 東武日光駅前店,日本、〒321-1406 栃木県日光市松原町261-1 26 モンテローザ日光ビル 2階,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|seafood_restaurant|meal_takeaway|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7475824,139.6170998,OPERATIONAL,3.4,358,PRICE_LEVEL_MODERATE,True,True,False,True,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350788
ChIJAwuWs-6nH2ARPnVld4-SYOM,Sake Café Lab 250(サケカフェラボニッコー),日本、〒321-1432 栃木県日光市安川町９−１７,bar,バー,bar|cafe|food|point_of_interest|establishment,36.7542288,139.59590079999998,OPERATIONAL,4.9,98,,True,,False,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350797
ChIJL8A9wcwKH2AR7pao63CtpHo,居酒屋陶,日本、〒321-1261 栃木県日光市今市１１２６,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.726328599999995,139.690048,OPERATIONAL,4.8,188,PRICE_LEVEL_MODERATE,,,True,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350808
ChIJdT5KG5YLH2ARE5qnGdhTXjg,宴楽,日本、〒321-1261 栃木県日光市今市７４４−２,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7249862,139.6889749,OPERATIONAL,4.5,39,,,,False,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350816
ChIJxdFgjMSfH2ARA2WTKWKWQXw,屋台しげちゃん,日本、〒321-2522 栃木県日光市鬼怒川温泉大原７５０,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.8188391,139.7157393,OPERATIONAL,4.8,114,,,,True,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350825
ChIJ03WMvNd0H2AR3jfdW9RTw1s,飲み食い処 楽天,日本、〒321-1264 栃木県日光市瀬尾２５１−１,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7369687,139.6858129,OPERATIONAL,4.3,69,PRICE_LEVEL_MODERATE,,,,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350834
ChIJmxpMUQCfH2AR79g7sZ4OJQ0,居酒屋（日光古董村）,日本、〒321-2522 栃木県日光市鬼怒川温泉大原１０６０ 146,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.8295394,139.71969579999998,OPERATIONAL,4.8,10,,,,False,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350843
ChIJm0X1FEefH2AR3pjjTKIi1mg,居酒屋さっちゃん,日本、〒321-2522 栃木県日光市鬼怒川温泉大原７３１−２５,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|pub|japanese_restaurant|bar|restaurant|food|point_of_interest|establishment,36.8182207,139.7101425,OPERATIONAL,4.7,304,PRICE_LEVEL_INEXPENSIVE,,,True,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350854
ChIJnSGmq9ALH2ARF5EYIF3k4gw,いち花,日本、〒321-1261 栃木県日光市今市１１２７,japanese_izakaya_restaurant,居酒屋,japanese_izakaya_restaurant|japanese_restaurant|restaurant|food|point_of_interest|establishment,36.7245353,139.6897764,OPERATIONAL,4.4,47,,,,,,Nikko_Town,izakaya,居酒屋,2026-03-16T17:53:39.350865
